id,pcf_pointer,team_id,team_name,short_name,full_name,shirt_number,shirt_number_reliable,position_original,position_normalized,role_primary,overall,overall_derived,attr_velocidad,attr_resistencia,attr_agresividad,attr_calidad,attr_remate,attr_regate,attr_pase,attr_tiro,attr_entradas,attr_portero,birth_date,age,nationality,birth_country,birth_place,height,weight,preferred_foot,market_value,salary,slot,skin,hair,source_file,source_offset,data_confidence
huracán-ctes-1719-25731,25731,huracán-ctes-1719,Huracán (Ctes),Gauto,Walter César Mari GAUTO,1,False,Portero,GK,Portero,52,52,59,51,48,53,5,7,14,11,49,56,1970-03-08,28,Argentina,Argentina,Corrientes,,,,,,12,blanco,castano,EQ003003.PKF,1674990,original
huracán-ctes-1719-25732,25732,huracán-ctes-1719,Huracán (Ctes),Fernández,Adrián Alfredo FERNÁNDEZ,1,False,Portero,GK,Portero,54,54,54,56,51,55,6,5,18,14,42,56,1976-01-26,22,Argentina,Argentina,Rosario (Santa Fe),,,,,,1,blanco,moreno,EQ003003.PKF,1675116,original
huracán-ctes-1719-25733,25733,huracán-ctes-1719,Huracán (Ctes),Ruiz Díaz,Ariel Gustavo RUIZ DÍAZ,1,False,Medio,MF,Interior izquierdo,50,50,53,51,47,49,53,49,56,53,53,19,1977-12-23,20,Argentina,Argentina,Corrientes,,,,,,23,blanco,castano,EQ003003.PKF,1675255,original
huracán-ctes-1719-25734,25734,huracán-ctes-1719,Huracán (Ctes),Rentera,Ricardo Nicolás RENTERA,1,False,Medio,MF,Medio centro organizador,51,51,52,50,49,54,48,50,48,51,47,10,1966-01-09,32,Argentina,Argentina,Desiderio Tello,,,,,,21,blanco,moreno,EQ003003.PKF,1675387,original
huracán-ctes-1719-25735,25735,huracán-ctes-1719,Huracán (Ctes),González,Juan Miguel GONZÁLEZ,1,False,Medio,MF,Medio centro organizador,50,50,52,49,49,51,47,50,49,51,47,19,1974-06-24,24,Argentina,Argentina,Capital Federal,,,,,,19,blanco,moreno,EQ003003.PKF,1675529,original
huracán-ctes-1719-25736,25736,huracán-ctes-1719,Huracán (Ctes),Covi,Carlos Alberto COVI,1,False,Medio,MF,Media punta derecha,49,49,46,48,50,53,54,51,53,55,52,19,1976-07-22,21,Argentina,Argentina,Bell Ville (Córdoba),,,,,,18,blanco,castano,EQ003003.PKF,1675670,original
huracán-ctes-1719-25737,25737,huracán-ctes-1719,Huracán (Ctes),Benítez,Miguel Angel BENÍTEZ,1,False,Medio,MF,Medio centro organizador,51,51,58,49,47,53,51,53,59,57,54,19,1974-09-16,23,Argentina,Argentina,Corrientes,,,,,,17,blanco,moreno,EQ003003.PKF,1675813,original
huracán-ctes-1719-25738,25738,huracán-ctes-1719,Huracán (Ctes),Donato,Hugo DONATO,1,False,Medio,MF,Media punta derecha,53,53,56,52,50,54,50,53,54,60,59,19,1974-10-25,23,Argentina,Argentina,R. Escalada (Buenos Aires),,,,,,15,blanco,moreno,EQ003003.PKF,1675944,original
huracán-ctes-1719-25739,25739,huracán-ctes-1719,Huracán (Ctes),Allende,Lucas Martín ALLENDE,1,False,Medio,MF,Media punta por el centro,52,52,53,49,54,53,55,52,51,53,50,19,1978-10-16,19,Argentina,Argentina,Córdoba,,,,,,11,blanco,moreno,EQ003003.PKF,1676081,original
huracán-ctes-1719-25740,25740,huracán-ctes-1719,Huracán (Ctes),Ortiz,Diego Armando ORTIZ,1,False,Medio,MF,Media punta por el centro,50,50,57,48,43,54,53,52,49,57,56,19,1980-03-03,18,Argentina,Argentina,Corrientes,,,,,,10,blanco,castano,EQ003003.PKF,1676207,original
huracán-ctes-1719-25741,25741,huracán-ctes-1719,Huracán (Ctes),Alfonso,Luis Osvaldo ALFONSO,1,False,Medio,MF,Media punta izquierda,51,51,53,50,49,53,52,51,49,53,52,19,1981-09-09,16,Argentina,Argentina,Resistencia (Chaco),,,,,,8,blanco,castano,EQ003003.PKF,1676341,original
huracán-ctes-1719-25742,25742,huracán-ctes-1719,Huracán (Ctes),Salinas,Luis Antonio SALINAS,1,False,Medio,MF,Centrocampista izquierda,50,50,53,50,48,52,55,48,50,58,54,19,1971-04-07,27,Argentina,Argentina,San Roque (Corrientes),,,,,,6,blanco,moreno,EQ003003.PKF,1676481,original
huracán-ctes-1719-25743,25743,huracán-ctes-1719,Huracán (Ctes),Quiroga,Federico M. QUIROGA,1,False,Delantero,FW,Delantero centro,51,51,52,49,52,53,48,52,53,51,58,19,1973-03-14,25,Argentina,Argentina,González Chávez (Buenos Aires),,,,,,16,blanco,moreno,EQ003003.PKF,1676617,original
huracán-ctes-1719-25744,25744,huracán-ctes-1719,Huracán (Ctes),Toledo,Marcos Daniel TOLEDO,1,False,Delantero,FW,Delantero centro,51,51,56,52,48,51,50,48,53,51,48,19,1969-02-21,29,Argentina,Argentina,San Cosme (Corrientes),,,,,,9,blanco,moreno,EQ003003.PKF,1676765,original
huracán-ctes-1719-25745,25745,huracán-ctes-1719,Huracán (Ctes),García,Julio Cesar GARCÍA,1,False,Delantero,FW,Delantero centro,52,52,55,53,51,52,56,62,50,53,51,19,1976-08-23,21,Argentina,Argentina,Corrientes,,,,,,7,blanco,moreno,EQ003003.PKF,1676916,original
nueva-chicago-1584-27613,27613,nueva-chicago-1584,Nueva Chicago,Labarre,César Orlando LBARRE,1,False,Portero,GK,Portero,62,62,63,62,64,61,19,14,13,20,13,67,1968-05-06,30,Argentina,Argentina,Río V.,,,,,,22,blanco,moreno,EQ003003.PKF,1677626,original
nueva-chicago-1584-24961,24961,nueva-chicago-1584,Nueva Chicago,Malinowski,Gustavo Ariel MALINOWSKI,0,False,Portero,GK,Portero,64,64,67,64,64,64,10,13,10,9,9,66,1975-10-14,22,Argentina,Argentina,Capital Federal,178,72,,,,12,blanco,rubio,EQ003003.PKF,1677750,original
nueva-chicago-1584-24963,24963,nueva-chicago-1584,Nueva Chicago,Frangella,Flavio Juan FRANGELLA,0,False,Portero,GK,Portero,65,65,66,64,63,69,16,19,14,17,13,70,1975-03-07,23,Argentina,Argentina,Capital Federal,178,72,,,,1,blanco,moreno,EQ003003.PKF,1677937,original
nueva-chicago-1584-27614,27614,nueva-chicago-1584,Nueva Chicago,Yriarte,Christian F. YRIARTE,1,False,Defensa,DF,Central derecho,64,64,66,65,62,65,52,66,64,55,69,19,1974-07-08,23,Argentina,Argentina,Lanús (BA),,,,,,4,blanco,moreno,EQ003003.PKF,1678124,original
nueva-chicago-1584-27615,27615,nueva-chicago-1584,Nueva Chicago,Orellano,Ariel Gustavo ORELLANO,1,False,Defensa,DF,Lateral izquierdo,64,64,68,62,59,67,57,66,66,53,68,19,1975-12-07,22,Argentina,Argentina,Mendoza,,,,,,3,blanco,moreno,EQ003003.PKF,1678251,original
nueva-chicago-1584-27616,27616,nueva-chicago-1584,Nueva Chicago,Meloño,Alejanfro G. MELOÑO,1,False,Defensa,DF,Central derecho,63,63,65,62,64,61,54,58,65,59,65,19,1977-07-27,20,Uruguay,Uruguay,Montevideo,,,,,,20,blanco,moreno,EQ003003.PKF,1678378,original
nueva-chicago-1584-27617,27617,nueva-chicago-1584,Nueva Chicago,Kloker,René Carlos KLOKER,1,False,Defensa,DF,Central derecho,63,63,63,63,64,64,60,63,63,58,62,19,1971-01-07,27,Argentina,Argentina,José C. Paz,,,,,,2,blanco,moreno,EQ003003.PKF,1678504,original
nueva-chicago-1584-27618,27618,nueva-chicago-1584,Nueva Chicago,Gamarra,Germán F. GAMARRA,1,False,Defensa,DF,Lateral izquierdo,63,63,64,64,61,65,52,57,62,57,64,19,1977-02-12,21,Argentina,Argentina,Rosario (SF),,,,,,19,blanco,moreno,EQ003003.PKF,1678632,original
nueva-chicago-1584-27619,27619,nueva-chicago-1584,Nueva Chicago,Cioffi,Pablo Daniel CIOFFI,1,False,Defensa,DF,Lateral izquierdo,61,61,67,64,51,64,56,58,57,57,69,19,1977-02-06,21,Argentina,Argentina,Capital Federal,,,,,,18,blanco,moreno,EQ003003.PKF,1678759,original
nueva-chicago-1584-27620,27620,nueva-chicago-1584,Nueva Chicago,Castellanos,Damián J. CASTELLANOS,1,False,Defensa,DF,Central derecho,63,63,67,59,66,63,52,61,62,50,63,19,1976-08-12,21,Argentina,Argentina,Capital Federal,,,,,,17,blanco,moreno,EQ003003.PKF,1678889,original
nueva-chicago-1584-27621,27621,nueva-chicago-1584,Nueva Chicago,Borda,Ariel Estebán BORDA,1,False,Defensa,DF,Lateral derecho,63,63,62,64,63,65,56,65,55,54,64,19,1979-05-25,19,Argentina,Argentina,Santa Fe,,,,,,24,blanco,moreno,EQ003003.PKF,1679021,original
nueva-chicago-1584-27622,27622,nueva-chicago-1584,Nueva Chicago,Benito,Félix Leonardo BENITO,1,False,Defensa,DF,Central izquierdo,62,62,64,62,61,61,49,54,51,53,66,19,1978-01-20,20,Argentina,Argentina,Capital Federal,,,,,,25,blanco,moreno,EQ003003.PKF,1679139,original
nueva-chicago-1584-24969,24969,nueva-chicago-1584,Nueva Chicago,Figini,Fernando Juan FIGINI,0,False,Defensa,DF,Central izquierdo,66,66,66,65,66,68,52,56,56,54,71,19,1975-07-26,22,Argentina,Argentina,Capital Federal,176,65,,,,6,blanco,moreno,EQ003003.PKF,1679272,original
nueva-chicago-1584-27623,27623,nueva-chicago-1584,Nueva Chicago,Tonelotto,Luis Francisco TONELOTTO,1,False,Delantero,FW,Delantero centro,64,64,68,64,60,67,68,68,69,71,55,19,1976-04-13,22,Argentina,Argentina,C. del Uruguay,,,,,,9,blanco,moreno,EQ003003.PKF,1679456,original
nueva-chicago-1584-27624,27624,nueva-chicago-1584,Nueva Chicago,Leiga,Roberto Héctor LEIGA,1,False,Delantero,FW,Delantero centro,65,65,66,62,63,69,67,68,68,63,57,19,1971-06-03,27,Argentina,Argentina,Capital Federal,,,,,,8,blanco,moreno,EQ003003.PKF,1679596,original
nueva-chicago-1584-27625,27625,nueva-chicago-1584,Nueva Chicago,Enrique,Mauro ENRIQUE,1,False,Portero,GK,Extremo izquierdo,62,62,65,61,63,61,55,63,63,59,54,19,1979-07-27,18,Argentina,Argentina,La Matanza (BA),,,,,,23,blanco,moreno,EQ003003.PKF,1679726,original
nueva-chicago-1584-27626,27626,nueva-chicago-1584,Nueva Chicago,Canio,Sebastián Héctor CANIO,1,False,Delantero,FW,Extremo derecho,63,63,66,60,64,63,61,66,64,59,45,38,1977-12-08,20,Argentina,Argentina,La Matanza (BA),,,,,,14,blanco,moreno,EQ003003.PKF,1679850,original
nueva-chicago-1584-24978,24978,nueva-chicago-1584,Nueva Chicago,Jesús,Rubén Ariel JESUS,0,False,Delantero,FW,Extremo derecho,60,60,69,66,53,55,43,45,44,46,47,12,1974-06-06,24,Argentina,Argentina,Capital Federal,175,77,,,,10,blanco,moreno,EQ003003.PKF,1679982,original
nueva-chicago-1584-27627,27627,nueva-chicago-1584,Nueva Chicago,Unzurrunzaga,Fabián M. UNZURRUNZAGA,1,False,Medio,MF,Interior izquierdo,63,63,66,63,63,63,62,64,62,59,63,19,1980-02-10,18,Argentina,Argentina,La Tablada (BA),,,,,,16,blanco,moreno,EQ003003.PKF,1680174,original
nueva-chicago-1584-27628,27628,nueva-chicago-1584,Nueva Chicago,Romero,Orlando Enrique ROMERO,1,False,Medio,MF,Medio centro defensivo,66,66,65,65,63,72,64,64,72,54,60,19,1967-07-21,30,Argentina,Argentina,Lanús (BA),,,,,,5,blanco,moreno,EQ003003.PKF,1680312,original
nueva-chicago-1584-27629,27629,nueva-chicago-1584,Nueva Chicago,López,Cristián Daniel LÓPEZ,1,False,Medio,MF,Interior derecho,62,62,63,62,61,62,59,64,63,61,57,19,1979-03-12,19,Argentina,Argentina,Capital Federal,,,,,,21,blanco,moreno,EQ003003.PKF,1680444,original
nueva-chicago-1584-27630,27630,nueva-chicago-1584,Nueva Chicago,Hernández,Diego Javier HERNÁNDEZ,1,False,Medio,MF,Interior derecho,62,62,63,63,61,63,54,57,62,55,66,19,1979-05-21,19,Argentina,Argentina,La Tablada (BA),,,,,,15,blanco,moreno,EQ003003.PKF,1680574,original
nueva-chicago-1584-27631,27631,nueva-chicago-1584,Nueva Chicago,Filosa,Claudio Gustavo FILOSA,1,False,Medio,MF,Interior izquierdo,65,65,63,64,68,66,63,65,64,64,57,19,1972-06-13,26,Argentina,Argentina,Quilmes,,,,,,7,blanco,moreno,EQ003003.PKF,1680710,original
nueva-chicago-1584-27632,27632,nueva-chicago-1584,Nueva Chicago,Casiano,Leonel Alberto CASIANO,1,False,Medio,MF,Media punta por el centro,66,66,69,67,58,70,67,70,73,66,55,19,1963-06-05,35,Argentina,Argentina,La Plata (BA),,,,,,11,blanco,moreno,EQ003003.PKF,1680834,original
nueva-chicago-1584-27633,27633,nueva-chicago-1584,Nueva Chicago,Caballero,Jorge Antonio CABALLERO,1,False,Medio,MF,Centrocampista derecha,63,63,64,65,62,63,62,64,63,62,58,19,1969-01-21,29,Argentina,Argentina,Resistencia,,,,,,13,blanco,moreno,EQ003003.PKF,1680974,original
instituto-cba-1690-25758,25758,instituto-cba-1690,Instituto (Cba),Caranta,Mauricio Ariel CARANTA,1,False,Portero,GK,Portero,51,51,52,48,50,54,5,8,15,10,46,57,1978-07-31,19,Argentina,Argentina,Bell Ville (Córdoba),,,,,,22,blanco,moreno,EQ003003.PKF,1681678,original
instituto-cba-1690-24989,24989,instituto-cba-1690,Instituto (Cba),Cabrera,Roberto Pablo CABRERA,0,False,Portero,GK,Portero,56,56,57,56,56,55,4,9,20,15,44,58,1969-06-20,29,Argentina,Argentina,Rosario (SF),178,72,,,,1,blanco,moreno,EQ003003.PKF,1681817,original
instituto-cba-1690-24990,24990,instituto-cba-1690,Instituto (Cba),J. Klimowicz,Javier Hernán KLIMOWICZ,0,False,Portero,GK,Portero,57,57,58,56,58,59,10,8,17,13,48,55,1977-03-10,21,Argentina,Argentina,Quilmes (Buenos Aires),178,72,,,,12,blanco,moreno,EQ003003.PKF,1681993,original
instituto-cba-1690-25759,25759,instituto-cba-1690,Instituto (Cba),Álvarez,Aníbal Ezequiel ÁLVAREZ,1,False,Defensa,DF,Lateral izquierdo,52,52,56,53,47,53,55,54,48,57,52,19,1975-08-14,22,Argentina,Argentina,Córdoba,,,,,,24,blanco,castano,EQ003003.PKF,1682195,original
instituto-cba-1690-25760,25760,instituto-cba-1690,Instituto (Cba),Rodríguez,José Guillermo RODRÍGUEZ,1,False,Defensa,DF,Central derecho,52,52,57,49,50,53,50,49,58,56,58,19,1977-08-24,20,Argentina,Argentina,Córdoba,,,,,,18,blanco,castano,EQ003003.PKF,1682322,original
instituto-cba-1690-25761,25761,instituto-cba-1690,Instituto (Cba),Fernández,José Manuel FERNÁNDEZ,1,False,Defensa,DF,Central derecho,53,53,54,51,54,56,59,51,56,57,53,19,1972-04-10,26,Argentina,Argentina,Resistencia (Chaco),,,,,,13,blanco,castano,EQ003003.PKF,1682452,original
instituto-cba-1690-25762,25762,instituto-cba-1690,Instituto (Cba),Moyano,Leonardo Javier MOYANO,1,False,Defensa,DF,Central izquierdo,54,54,55,56,52,53,55,51,58,48,56,19,1977-05-26,21,Argentina,Argentina,Córdoba,,,,,,5,blanco,castano,EQ003003.PKF,1682599,original
instituto-cba-1690-25763,25763,instituto-cba-1690,Instituto (Cba),Galarza,Ramón Humberto GALARZA,1,False,Defensa,DF,Central derecho,53,53,53,55,51,55,48,53,55,51,53,19,1971-09-23,26,Argentina,Argentina,San Miguel (Tucumán),,,,,,4,blanco,castano,EQ003003.PKF,1682724,original
instituto-cba-1690-17430,17430,instituto-cba-1690,Instituto (Cba),Guerrero,José Orlando GUERRERO,19,False,Defensa,DF,Lateral derecho,77,77,78,76,79,76,67,61,66,65,62,13,1972-12-14,25,Argentina,Argentina,Córdoba,176,65,,,,2,blanco,moreno,EQ003003.PKF,1682872,original
instituto-cba-1690-24993,24993,instituto-cba-1690,Instituto (Cba),Alarcón,Diego Fernando ALARCON,0,False,Defensa,DF,Lateral izquierdo,54,54,57,55,53,54,54,55,51,55,59,19,1976-08-09,21,Argentina,Argentina,Córdoba,176,65,,,,3,blanco,moreno,EQ003003.PKF,1684447,original
instituto-cba-1690-25764,25764,instituto-cba-1690,Instituto (Cba),Dignani,Gabriel Romeo DIGNANI,1,False,Medio,MF,Extremo derecho,51,51,52,50,46,56,53,54,49,59,55,19,1978-09-07,19,Argentina,Argentina,Pascana (Córdoba),,,,,,21,blanco,castano,EQ003003.PKF,1684628,original
instituto-cba-1690-25765,25765,instituto-cba-1690,Instituto (Cba),Moratalla,Lucas Daniel MORATALLA,1,False,Medio,MF,Centrocampista derecha,54,54,57,51,55,53,52,48,53,54,59,19,1979-12-06,18,Argentina,Argentina,Córdoba,,,,,,20,blanco,castano,EQ003003.PKF,1684763,original
instituto-cba-1690-25766,25766,instituto-cba-1690,Instituto (Cba),Rimoldi,Lucas Roberto RIMOLDI,1,False,Medio,MF,Centrocampista izquierda,51,51,53,50,49,55,52,51,57,49,55,19,1980-02-07,18,Argentina,Argentina,Córdoba,,,,,,19,blanco,moreno,EQ003003.PKF,1684891,original
instituto-cba-1690-25767,25767,instituto-cba-1690,Instituto (Cba),Buján,Hernán Leonel BUJÁN,1,False,Medio,MF,Media punta izquierda,54,54,53,55,52,56,49,55,50,52,54,19,1974-12-05,23,Argentina,Argentina,Capital Federal,,,,,,16,blanco,moreno,EQ003003.PKF,1685016,original
instituto-cba-1690-25768,25768,instituto-cba-1690,Instituto (Cba),Risio,Silvio David RISIO,1,False,Medio,MF,Media punta por el centro,53,53,53,51,53,58,54,58,55,59,55,19,1971-06-09,27,Argentina,Argentina,Bulnes (Córdoba),,,,,,15,blanco,moreno,EQ003003.PKF,1685144,original
instituto-cba-1690-25769,25769,instituto-cba-1690,Instituto (Cba),Alaniz,Oscar Daniel ALANIZ,1,False,Medio,MF,Medio centro organizador,53,53,53,52,54,56,58,49,52,57,54,19,1971-07-04,26,Argentina,Argentina,Mendoza,,,,,,6,blanco,moreno,EQ003003.PKF,1685275,original
instituto-cba-1690-25001,25001,instituto-cba-1690,Instituto (Cba),Felicia,Damián Roberto FELICIA,0,False,Medio,MF,Medio centro defensivo,56,56,59,56,55,56,53,55,60,58,55,19,1980-10-16,17,Argentina,Argentina,Córdoba,188,81,,,,14,blanco,moreno,EQ003003.PKF,1685407,original
instituto-cba-1690-25002,25002,instituto-cba-1690,Instituto (Cba),J. López,Javier Oscar LOPEZ,0,False,Medio,MF,Interior derecho,54,54,55,54,53,55,53,55,53,59,57,19,1966-03-23,32,Argentina,Argentina,Santa Fé,175,77,,,,8,blanco,rubio,EQ003003.PKF,1685588,original
instituto-cba-1690-25007,25007,instituto-cba-1690,Instituto (Cba),Maldonado,Raúl Horacio MALDONADO,0,False,Medio,MF,Media punta por el centro,53,53,55,54,53,53,56,54,53,57,56,19,1975-03-11,23,Argentina,Argentina,Córdoba,179,76,,,,10,blanco,moreno,EQ003003.PKF,1685770,original
instituto-cba-1690-25770,25770,instituto-cba-1690,Instituto (Cba),Brizuela,Lucas Ezequiel BRIZUELA,1,False,Delantero,FW,Extremo izquierdo,51,51,55,50,47,52,54,59,49,55,51,19,1979-08-28,18,Argentina,Argentina,Córdoba,,,,,,25,blanco,castano,EQ003003.PKF,1685964,original
instituto-cba-1690-25771,25771,instituto-cba-1690,Instituto (Cba),Castro,Fernando Eduardo CASTRO,1,False,Delantero,FW,Delantero centro,54,54,53,50,57,56,58,52,54,59,54,19,1969-08-22,28,Argentina,Argentina,Capital Federal,,,,,,23,blanco,moreno,EQ003003.PKF,1686092,original
instituto-cba-1690-25772,25772,instituto-cba-1690,Instituto (Cba),O. Lupo,Dante Gerardo O. LUPO,1,False,Delantero,FW,Delantero centro,54,54,53,51,57,57,51,54,53,56,53,19,1980-08-12,17,Argentina,Argentina,Rufino (Santa Fe),,,,,,17,blanco,castano,EQ003003.PKF,1686229,original
instituto-cba-1690-25773,25773,instituto-cba-1690,Instituto (Cba),Cavalleris,Fabio Darío CAVALLERIS,1,False,Delantero,FW,Delantero centro,53,53,58,52,50,52,57,53,49,53,55,19,1972-11-16,25,Argentina,Argentina,San Francisco (Córdoba),,,,,,7,blanco,moreno,EQ003003.PKF,1686364,original
instituto-cba-1690-25012,25012,instituto-cba-1690,Instituto (Cba),Pagani,Rodolfo Luis PAGANI,0,False,Delantero,FW,Delantero centro,54,54,55,54,56,54,62,54,57,59,56,19,1973-08-02,24,Argentina,Argentina,Córdoba,179,76,,,,9,blanco,moreno,EQ003003.PKF,1686518,original
instituto-cba-1690-25014,25014,instituto-cba-1690,Instituto (Cba),Sarriá,Claudio Romualdo SARRÍA,0,False,Delantero,FW,Extremo izquierdo,54,54,54,53,55,54,57,62,53,58,57,19,1975-08-10,22,Argentina,Argentina,Córdoba,175,71,,,,11,blanco,moreno,EQ003003.PKF,1686697,original
quilmes-1649-26569,26569,quilmes-1649,Quilmes,Sciuti,Daniel Ángle SCIUTI,1,False,Portero,GK,Portero,65,65,67,66,63,65,12,13,20,10,17,66,1976-09-10,21,Argentina,Argentina,Balcarce (BA),,,,,,21,blanco,moreno,EQ003003.PKF,1687451,original
quilmes-1649-26570,26570,quilmes-1649,Quilmes,Lema,Gustavo Alberto LEMA,1,False,Portero,GK,Portero,66,66,70,66,62,69,12,17,27,20,24,71,1978-11-01,19,Argentina,Argentina,Capital Federal,,,,,,1,blanco,moreno,EQ003003.PKF,1687579,original
quilmes-1649-25019,25019,quilmes-1649,Quilmes,Fazio,Gerardo César FAZIO,0,False,Portero,GK,Portero,66,66,68,66,65,67,9,13,16,18,21,68,1974-01-25,24,Argentina,Argentina,Quilmes,178,72,,,,12,blanco,moreno,EQ003003.PKF,1687711,original
quilmes-1649-26571,26571,quilmes-1649,Quilmes,Meske,Hernán Carlos MESKE,1,False,Defensa,DF,Central derecho,65,65,64,64,68,65,54,57,60,52,71,19,1969-02-13,29,Argentina,Argentina,Capital Federal,,,,,,19,blanco,moreno,EQ003003.PKF,1687885,original
quilmes-1649-26572,26572,quilmes-1649,Quilmes,Lemos,Leonardo Rodolfo LEMOS,1,False,Defensa,DF,Lateral izquierdo,66,66,68,69,62,67,55,57,60,55,68,19,1977-06-08,21,Argentina,Argentina,Quilmes (BA),,,,,,18,blanco,moreno,EQ003003.PKF,1688016,original
quilmes-1649-26573,26573,quilmes-1649,Quilmes,Guaymas,Christian GUAYMAS,1,False,Defensa,DF,Lateral derecho,66,66,67,65,66,67,64,66,66,55,69,19,1977-11-19,20,Argentina,Argentina,Capital Federal,,,,,,15,blanco,moreno,EQ003003.PKF,1688145,original
quilmes-1649-25022,25022,quilmes-1649,Quilmes,Nicastro,Daniel Eduardo NICASTRO,0,False,Defensa,DF,Lateral derecho,67,67,68,66,67,68,66,68,69,56,67,19,1974-05-27,24,Argentina,Argentina,San Martín (BA),176,65,,,,13,blanco,castano,EQ003003.PKF,1688274,original
quilmes-1649-25024,25024,quilmes-1649,Quilmes,Velázquez,Luis Rolando VELAZQUEZ,0,False,Defensa,DF,Lateral izquierdo,67,67,68,67,68,68,52,67,68,66,68,19,1972-07-25,25,Argentina,Argentina,Quilmes,174,66,,,,3,blanco,moreno,EQ003003.PKF,1688456,original
quilmes-1649-25026,25026,quilmes-1649,Quilmes,Nis,Omar Eduardo NIS,0,False,Defensa,DF,Lateral izquierdo,63,63,68,65,55,67,56,66,64,55,69,19,1975-07-27,22,Argentina,Argentina,San Fco. Solano (BA),176,65,,,,20,blanco,moreno,EQ003003.PKF,1688637,original
quilmes-1649-25027,25027,quilmes-1649,Quilmes,Morello,Norberto Martín MORELLO,0,False,Defensa,DF,Libre,66,66,68,66,64,68,54,56,66,60,67,19,1977-03-16,21,Argentina,Argentina,Mar del Plata (BA),186,76,,,,4,blanco,moreno,EQ003003.PKF,1688819,original
quilmes-1649-26574,26574,quilmes-1649,Quilmes,Sever,Gustavo César SEVER,1,False,Medio,MF,Centrocampista derecha,64,64,64,63,63,66,54,64,65,55,59,19,1980-08-01,17,Argentina,Argentina,Quilmes (BA),,,,,,22,blanco,moreno,EQ003003.PKF,1689010,original
quilmes-1649-26575,26575,quilmes-1649,Quilmes,Marini,Adrián Claudio MARINI,1,False,Medio,MF,Interior izquierdo,62,62,67,69,50,65,61,65,66,57,56,19,1972-10-14,25,Argentina,Argentina,Santa Fé,,,,,,23,blanco,moreno,EQ003003.PKF,1689136,original
quilmes-1649-26576,26576,quilmes-1649,Quilmes,Giampetri,Adrián G. GIAMPETRI,1,False,Medio,MF,Centrocampista derecha,68,68,69,69,67,69,70,68,69,68,64,19,1979-02-22,19,Argentina,Argentina,La Plata (BA),,,,,,8,blanco,moreno,EQ003003.PKF,1689270,original
quilmes-1649-26577,26577,quilmes-1649,Quilmes,Claut,Javier Orlando CLAUT,1,False,Medio,MF,Centrocampista izquierda,65,65,65,66,64,68,66,68,63,66,57,19,1970-06-08,28,Argentina,Argentina,Capital Federal,,,,,,6,blanco,moreno,EQ003003.PKF,1689401,original
quilmes-1649-26578,26578,quilmes-1649,Quilmes,Catán,Sergio Armando CATÁN,1,False,Medio,MF,Centrocampista derecha,67,67,68,68,66,68,66,66,68,63,55,19,1974-12-29,23,Argentina,Argentina,Gral. Belgrano,,,,,,25,blanco,moreno,EQ003003.PKF,1689526,original
quilmes-1649-25503,25503,quilmes-1649,Quilmes,Terés,Damián Pablo TERÉS,0,False,Medio,MF,Medio centro defensivo,72,72,72,74,73,72,66,68,69,59,68,19,1976-03-26,22,Argentina,Argentina,Marcos Juarez (Cba),170,74,,,,5,blanco,moreno,EQ003003.PKF,1689659,original
quilmes-1649-25031,25031,quilmes-1649,Quilmes,Colombo,Leonardo Javier COLOMBO,0,False,Medio,MF,Media punta por el centro,65,65,68,65,63,67,65,66,68,65,57,19,1970-02-16,28,Argentina,Argentina,Cañuelas (BA),175,77,,,,10,blanco,moreno,EQ003003.PKF,1690852,original
quilmes-1649-25032,25032,quilmes-1649,Quilmes,Galarza,Roberto Carlos GALARZA,0,False,Defensa,DF,Central derecho,67,67,68,67,66,68,58,66,66,64,68,19,1975-05-03,23,Argentina,Argentina,Avellaneda,178,73,,,,2,blanco,moreno,EQ003003.PKF,1691043,original
